,author_name,personal_rating,review_date,review_text,review_acquisition_date,google_url,biz_id
1310,袁櫻芸,4,3 年前,"餐點多樣 ，是可以嘗試的餐點 。

",2022-11-30,"https://www.google.com/async/reviewSort?yv=3&async=feature_id:0x3442ae56e794a76f:0x8ad75dbf2d382ec7,review_source:All%20reviews,sort_by:newestFirst,is_owner:false,filter_text:,associated_topic:,next_page_token:CAESB0VnTUluZ28=,_pms:s,_fmt:json",0x3442ae56e794a76f:0x8ad75dbf2d382ec7
1311,wen long Lin,3,3 年前,"素食，不錯吃。

",2022-11-30,"https://www.google.com/async/reviewSort?yv=3&async=feature_id:0x3442ae56e794a76f:0x8ad75dbf2d382ec7,review_source:All%20reviews,sort_by:newestFirst,is_owner:false,filter_text:,associated_topic:,next_page_token:CAESB0VnTUluZ28=,_pms:s,_fmt:json",0x3442ae56e794a76f:0x8ad75dbf2d382ec7
1312,許書穆,4,3 年前,"(由 Google 提供翻譯) 很棒的素食。  
  
(原始評論)  
Great vegetarian food.

",2022-11-30,"https://www.google.com/async/reviewSort?yv=3&async=feature_id:0x3442ae56e794a76f:0x8ad75dbf2d382ec7,review_source:All%20reviews,sort_by:newestFirst,is_owner:false,filter_text:,associated_topic:,next_page_token:CAESB0VnTUluZ28=,_pms:s,_fmt:json",0x3442ae56e794a76f:0x8ad75dbf2d382ec7
1313,jennifer lai,4,3 年前,"餐點好吃。

",2022-11-30,"https://www.google.com/async/reviewSort?yv=3&async=feature_id:0x3442ae56e794a76f:0x8ad75dbf2d382ec7,review_source:All%20reviews,sort_by:newestFirst,is_owner:false,filter_text:,associated_topic:,next_page_token:CAESB0VnTUluZ28=,_pms:s,_fmt:json",0x3442ae56e794a76f:0x8ad75dbf2d382ec7
1314,wind8317,4,3 年前,"還不錯吃

",2022-11-30,"https://www.google.com/async/reviewSort?yv=3&async=feature_id:0x3442ae56e794a76f:0x8ad75dbf2d382ec7,review_source:All%20reviews,sort_by:newestFirst,is_owner:false,filter_text:,associated_topic:,next_page_token:CAESB0VnTUluZ28=,_pms:s,_fmt:json",0x3442ae56e794a76f:0x8ad75dbf2d382ec7
1315,Claudia jung,3,3 年前,,2022-11-30,"https://www.google.com/async/reviewSort?yv=3&async=feature_id:0x3442ae56e794a76f:0x8ad75dbf2d382ec7,review_source:All%20reviews,sort_by:newestFirst,is_owner:false,filter_text:,associated_topic:,next_page_token:CAESB0VnTUluZ28=,_pms:s,_fmt:json",0x3442ae56e794a76f:0x8ad75dbf2d382ec7
1316,Jun Chen,5,3 年前,"餐點好吃、價格合理，而且用餐環境很棒

",2022-11-30,"https://www.google.com/async/reviewSort?yv=3&async=feature_id:0x3442ae56e794a76f:0x8ad75dbf2d382ec7,review_source:All%20reviews,sort_by:newestFirst,is_owner:false,filter_text:,associated_topic:,next_page_token:CAESB0VnTUluZ28=,_pms:s,_fmt:json",0x3442ae56e794a76f:0x8ad75dbf2d382ec7
1317,Kiwe Chen,4,3 年前,,2022-11-30,"https://www.google.com/async/reviewSort?yv=3&async=feature_id:0x3442ae56e794a76f:0x8ad75dbf2d382ec7,review_source:All%20reviews,sort_by:newestFirst,is_owner:false,filter_text:,associated_topic:,next_page_token:CAESB0VnTUluZ28=,_pms:s,_fmt:json",0x3442ae56e794a76f:0x8ad75dbf2d382ec7
1318,吳信樺,5,3 年前,,2022-11-30,"https://www.google.com/async/reviewSort?yv=3&async=feature_id:0x3442ae56e794a76f:0x8ad75dbf2d382ec7,review_source:All%20reviews,sort_by:newestFirst,is_owner:false,filter_text:,associated_topic:,next_page_token:CAESB0VnTUluZ28=,_pms:s,_fmt:json",0x3442ae56e794a76f:0x8ad75dbf2d382ec7
1319,Daiii C,2,3 年前,"東西湯品類都很鹹⋯  
餐廳有種怪怪的味道  
應該要在明顯處表示 此為素食餐廳⋯  
不會再光顧了⋯⋯  
推薦：飲料甜點 焗烤  
不推薦：韓式拌飯 醬很怪⋯  
  
給兩顆是因為飲料甜點還不錯⋯⋯⋯

",2022-11-30,"https://www.google.com/async/reviewSort?yv=3&async=feature_id:0x3442ae56e794a76f:0x8ad75dbf2d382ec7,review_source:All%20reviews,sort_by:newestFirst,is_owner:false,filter_text:,associated_topic:,next_page_token:CAESB0VnTUluZ28=,_pms:s,_fmt:json",0x3442ae56e794a76f:0x8ad75dbf2d382ec7
1320,Niki Kuo,1,3 年前,"餐廳內有奇怪難聞的味道

",2022-11-30,"https://www.google.com/async/reviewSort?yv=3&async=feature_id:0x3442ae56e794a76f:0x8ad75dbf2d382ec7,review_source:All%20reviews,sort_by:newestFirst,is_owner:false,filter_text:,associated_topic:,next_page_token:CAESB0VnTUlxQW8=,_pms:s,_fmt:json",0x3442ae56e794a76f:0x8ad75dbf2d382ec7
1321,Yun Wu,4,3 年前,,2022-11-30,"https://www.google.com/async/reviewSort?yv=3&async=feature_id:0x3442ae56e794a76f:0x8ad75dbf2d382ec7,review_source:All%20reviews,sort_by:newestFirst,is_owner:false,filter_text:,associated_topic:,next_page_token:CAESB0VnTUlxQW8=,_pms:s,_fmt:json",0x3442ae56e794a76f:0x8ad75dbf2d382ec7
1322,鍾文藍,5,3 年前,,2022-11-30,"https://www.google.com/async/reviewSort?yv=3&async=feature_id:0x3442ae56e794a76f:0x8ad75dbf2d382ec7,review_source:All%20reviews,sort_by:newestFirst,is_owner:false,filter_text:,associated_topic:,next_page_token:CAESB0VnTUlxQW8=,_pms:s,_fmt:json",0x3442ae56e794a76f:0x8ad75dbf2d382ec7
1323,慧君江,5,3 年前,"平價美食~選擇多樣，炸物酥脆好吃~麵很大碗料多口味特別~

",2022-11-30,"https://www.google.com/async/reviewSort?yv=3&async=feature_id:0x3442ae56e794a76f:0x8ad75dbf2d382ec7,review_source:All%20reviews,sort_by:newestFirst,is_owner:false,filter_text:,associated_topic:,next_page_token:CAESB0VnTUlxQW8=,_pms:s,_fmt:json",0x3442ae56e794a76f:0x8ad75dbf2d382ec7
1324,Knox Chiao,5,3 年前,,2022-11-30,"https://www.google.com/async/reviewSort?yv=3&async=feature_id:0x3442ae56e794a76f:0x8ad75dbf2d382ec7,review_source:All%20reviews,sort_by:newestFirst,is_owner:false,filter_text:,associated_topic:,next_page_token:CAESB0VnTUlxQW8=,_pms:s,_fmt:json",0x3442ae56e794a76f:0x8ad75dbf2d382ec7
1325,Hsu-Feng Lai,5,3 年前,,2022-11-30,"https://www.google.com/async/reviewSort?yv=3&async=feature_id:0x3442ae56e794a76f:0x8ad75dbf2d382ec7,review_source:All%20reviews,sort_by:newestFirst,is_owner:false,filter_text:,associated_topic:,next_page_token:CAESB0VnTUlxQW8=,_pms:s,_fmt:json",0x3442ae56e794a76f:0x8ad75dbf2d382ec7
1326,Fred draw,5,3 年前,"好吃

",2022-11-30,"https://www.google.com/async/reviewSort?yv=3&async=feature_id:0x3442ae56e794a76f:0x8ad75dbf2d382ec7,review_source:All%20reviews,sort_by:newestFirst,is_owner:false,filter_text:,associated_topic:,next_page_token:CAESB0VnTUlxQW8=,_pms:s,_fmt:json",0x3442ae56e794a76f:0x8ad75dbf2d382ec7
1327,kuolung ye,5,3 年前,,2022-11-30,"https://www.google.com/async/reviewSort?yv=3&async=feature_id:0x3442ae56e794a76f:0x8ad75dbf2d382ec7,review_source:All%20reviews,sort_by:newestFirst,is_owner:false,filter_text:,associated_topic:,next_page_token:CAESB0VnTUlxQW8=,_pms:s,_fmt:json",0x3442ae56e794a76f:0x8ad75dbf2d382ec7
1328,Ann Tsai,4,3 年前,,2022-11-30,"https://www.google.com/async/reviewSort?yv=3&async=feature_id:0x3442ae56e794a76f:0x8ad75dbf2d382ec7,review_source:All%20reviews,sort_by:newestFirst,is_owner:false,filter_text:,associated_topic:,next_page_token:CAESB0VnTUlxQW8=,_pms:s,_fmt:json",0x3442ae56e794a76f:0x8ad75dbf2d382ec7
1329,劉文清,3,3 年前,,2022-11-30,"https://www.google.com/async/reviewSort?yv=3&async=feature_id:0x3442ae56e794a76f:0x8ad75dbf2d382ec7,review_source:All%20reviews,sort_by:newestFirst,is_owner:false,filter_text:,associated_topic:,next_page_token:CAESB0VnTUlxQW8=,_pms:s,_fmt:json",0x3442ae56e794a76f:0x8ad75dbf2d382ec7
1330,Sp L,3,3 年前,,2022-11-30,"https://www.google.com/async/reviewSort?yv=3&async=feature_id:0x3442ae56e794a76f:0x8ad75dbf2d382ec7,review_source:All%20reviews,sort_by:newestFirst,is_owner:false,filter_text:,associated_topic:,next_page_token:CAESB0VnTUlzZ28=,_pms:s,_fmt:json",0x3442ae56e794a76f:0x8ad75dbf2d382ec7
1331,郭育志,4,3 年前,"可圈可點，惟漢堡製作較耗工時

",2022-11-30,"https://www.google.com/async/reviewSort?yv=3&async=feature_id:0x3442ae56e794a76f:0x8ad75dbf2d382ec7,review_source:All%20reviews,sort_by:newestFirst,is_owner:false,filter_text:,associated_topic:,next_page_token:CAESB0VnTUlzZ28=,_pms:s,_fmt:json",0x3442ae56e794a76f:0x8ad75dbf2d382ec7
1332,G.J. Chen,5,3 年前,"CP值高的素食

",2022-11-30,"https://www.google.com/async/reviewSort?yv=3&async=feature_id:0x3442ae56e794a76f:0x8ad75dbf2d382ec7,review_source:All%20reviews,sort_by:newestFirst,is_owner:false,filter_text:,associated_topic:,next_page_token:CAESB0VnTUlzZ28=,_pms:s,_fmt:json",0x3442ae56e794a76f:0x8ad75dbf2d382ec7
1333,Stacy,5,3 年前,"每樣都好吃！

",2022-11-30,"https://www.google.com/async/reviewSort?yv=3&async=feature_id:0x3442ae56e794a76f:0x8ad75dbf2d382ec7,review_source:All%20reviews,sort_by:newestFirst,is_owner:false,filter_text:,associated_topic:,next_page_token:CAESB0VnTUlzZ28=,_pms:s,_fmt:json",0x3442ae56e794a76f:0x8ad75dbf2d382ec7
1334,Yu-Ling Hsieh,4,3 年前,"之前去了幾次都沒有注意到，今天到這裡與父母用餐，發現桌上都是白白的粉末，本來還沒有什麼注意慢慢的水杯裡面也有白白的顆粒才發現天花板上面壁癌在掉粉。我們發上提出反應，馬上的就被換到其他的位子了(感覺還不錯)，但是我們要結帳時，看到還是有客人還是坐在那個位子上，服務員摸摸桌子，看起來沒有粉末就把客人帶位到那個位子了！除了位子天花板的問題以外，食物和價格都是很有競爭力的。建議壁癌那個天花板可以去處理一下，也感覺餐廳裡面有點點霉味，這樣因該會更好。  
  
(由 Google 提供翻譯)  
之前去了幾次都沒有註意到，今天到這裡與父母用餐，發現桌上都是白白的粉末，本來還沒有什麼注意慢慢的水杯裡面也有白白的顆粒才發現天花板上面壁癌在掉粉。我們發上提出反應，馬上的就被換到其他的位子了(感覺還不錯)，但是我們要結帳時，看到還是有客人還是坐在那個位子上，服務員摸摸桌子，看起來沒有粉末就把客人帶位到那個位子了！除了位子天花板的問題以外，食物和價格都是很有競爭力的。建議壁癌那個天花板可以去處理一下，也感覺餐廳裡面有點點霉味，這樣因該會更好。

",2022-11-30,"https://www.google.com/async/reviewSort?yv=3&async=feature_id:0x3442ae56e794a76f:0x8ad75dbf2d382ec7,review_source:All%20reviews,sort_by:newestFirst,is_owner:false,filter_text:,associated_topic:,next_page_token:CAESB0VnTUlzZ28=,_pms:s,_fmt:json",0x3442ae56e794a76f:0x8ad75dbf2d382ec7
1335,吳佳怡,4,3 年前,"菌菇燉飯好吃，很用心的素食料理，湯品口味稍淡，服務人員態度佳，新年服務很棒，謝謝您們

",2022-11-30,"https://www.google.com/async/reviewSort?yv=3&async=feature_id:0x3442ae56e794a76f:0x8ad75dbf2d382ec7,review_source:All%20reviews,sort_by:newestFirst,is_owner:false,filter_text:,associated_topic:,next_page_token:CAESB0VnTUlzZ28=,_pms:s,_fmt:json",0x3442ae56e794a76f:0x8ad75dbf2d382ec7
1336,綠綠,2,3 年前,"出餐速度跟安排入座的速度需加強  
雖然是過年人潮比較多，但服務人員處理事情的能力真的很弱，希望能加強

",2022-11-30,"https://www.google.com/async/reviewSort?yv=3&async=feature_id:0x3442ae56e794a76f:0x8ad75dbf2d382ec7,review_source:All%20reviews,sort_by:newestFirst,is_owner:false,filter_text:,associated_topic:,next_page_token:CAESB0VnTUlzZ28=,_pms:s,_fmt:json",0x3442ae56e794a76f:0x8ad75dbf2d382ec7
1337,Ryan Chen,1,3 年前,"態度差 出餐慢，吃名氣

",2022-11-30,"https://www.google.com/async/reviewSort?yv=3&async=feature_id:0x3442ae56e794a76f:0x8ad75dbf2d382ec7,review_source:All%20reviews,sort_by:newestFirst,is_owner:false,filter_text:,associated_topic:,next_page_token:CAESB0VnTUlzZ28=,_pms:s,_fmt:json",0x3442ae56e794a76f:0x8ad75dbf2d382ec7
1338,Ryan Huang,5,3 年前,"料理不錯，出餐快速，還做公益，推!

",2022-11-30,"https://www.google.com/async/reviewSort?yv=3&async=feature_id:0x3442ae56e794a76f:0x8ad75dbf2d382ec7,review_source:All%20reviews,sort_by:newestFirst,is_owner:false,filter_text:,associated_topic:,next_page_token:CAESB0VnTUlzZ28=,_pms:s,_fmt:json",0x3442ae56e794a76f:0x8ad75dbf2d382ec7
1339,陳錦珍,4,3 年前,,2022-11-30,"https://www.google.com/async/reviewSort?yv=3&async=feature_id:0x3442ae56e794a76f:0x8ad75dbf2d382ec7,review_source:All%20reviews,sort_by:newestFirst,is_owner:false,filter_text:,associated_topic:,next_page_token:CAESB0VnTUlzZ28=,_pms:s,_fmt:json",0x3442ae56e794a76f:0x8ad75dbf2d382ec7
1340,江映萱,5,3 年前,,2022-11-30,"https://www.google.com/async/reviewSort?yv=3&async=feature_id:0x3442ae56e794a76f:0x8ad75dbf2d382ec7,review_source:All%20reviews,sort_by:newestFirst,is_owner:false,filter_text:,associated_topic:,next_page_token:CAESB0VnTUl2QW8=,_pms:s,_fmt:json",0x3442ae56e794a76f:0x8ad75dbf2d382ec7
1341,陳阿信,5,3 年前,"很舒服的環境  
餐點經濟實惠又好吃

",2022-11-30,"https://www.google.com/async/reviewSort?yv=3&async=feature_id:0x3442ae56e794a76f:0x8ad75dbf2d382ec7,review_source:All%20reviews,sort_by:newestFirst,is_owner:false,filter_text:,associated_topic:,next_page_token:CAESB0VnTUl2QW8=,_pms:s,_fmt:json",0x3442ae56e794a76f:0x8ad75dbf2d382ec7
1342,Yu Chiang Hou,3,3 年前,"知道是素食餐廳，特意點了青醬義大利麵，與一般義大利麵賣的差別不大！

",2022-11-30,"https://www.google.com/async/reviewSort?yv=3&async=feature_id:0x3442ae56e794a76f:0x8ad75dbf2d382ec7,review_source:All%20reviews,sort_by:newestFirst,is_owner:false,filter_text:,associated_topic:,next_page_token:CAESB0VnTUl2QW8=,_pms:s,_fmt:json",0x3442ae56e794a76f:0x8ad75dbf2d382ec7
1343,水母漂,1,3 年前,"從剛開業一直陸續光臨到現在，先不說口味的退步，畢竟口味這東西見仁見智，但這次真的是最後一次上門了。  
  
我點了南瓜鮮蔬蘆筍燉飯，燉飯像粥就算了，綠色花椰菜是苦的並且乾燥像是脫水過一樣，蘆筍根根都是咬不下去的纖維，顯然在食材上的把關與處理出了很大的問題。

",2022-11-30,"https://www.google.com/async/reviewSort?yv=3&async=feature_id:0x3442ae56e794a76f:0x8ad75dbf2d382ec7,review_source:All%20reviews,sort_by:newestFirst,is_owner:false,filter_text:,associated_topic:,next_page_token:CAESB0VnTUl2QW8=,_pms:s,_fmt:json",0x3442ae56e794a76f:0x8ad75dbf2d382ec7
1344,Nathon奈森,4,3 年前,"居然是素的被騙了，猴頭菇做的仿肉排，請問這是幾分熟

",2022-11-30,"https://www.google.com/async/reviewSort?yv=3&async=feature_id:0x3442ae56e794a76f:0x8ad75dbf2d382ec7,review_source:All%20reviews,sort_by:newestFirst,is_owner:false,filter_text:,associated_topic:,next_page_token:CAESB0VnTUl2QW8=,_pms:s,_fmt:json",0x3442ae56e794a76f:0x8ad75dbf2d382ec7
1345,劉威志（Michael LIU）,4,3 年前,,2022-11-30,"https://www.google.com/async/reviewSort?yv=3&async=feature_id:0x3442ae56e794a76f:0x8ad75dbf2d382ec7,review_source:All%20reviews,sort_by:newestFirst,is_owner:false,filter_text:,associated_topic:,next_page_token:CAESB0VnTUl2QW8=,_pms:s,_fmt:json",0x3442ae56e794a76f:0x8ad75dbf2d382ec7
1346,Y.H. Shih,4,3 年前,,2022-11-30,"https://www.google.com/async/reviewSort?yv=3&async=feature_id:0x3442ae56e794a76f:0x8ad75dbf2d382ec7,review_source:All%20reviews,sort_by:newestFirst,is_owner:false,filter_text:,associated_topic:,next_page_token:CAESB0VnTUl2QW8=,_pms:s,_fmt:json",0x3442ae56e794a76f:0x8ad75dbf2d382ec7
1347,蔡明娟,1,3 年前,,2022-11-30,"https://www.google.com/async/reviewSort?yv=3&async=feature_id:0x3442ae56e794a76f:0x8ad75dbf2d382ec7,review_source:All%20reviews,sort_by:newestFirst,is_owner:false,filter_text:,associated_topic:,next_page_token:CAESB0VnTUl2QW8=,_pms:s,_fmt:json",0x3442ae56e794a76f:0x8ad75dbf2d382ec7
1348,Ted Lin,4,3 年前,"料理真的非常天然健康，連寶寶都可以吃，但習慣吃重口味的可能會吃不太下去

",2022-11-30,"https://www.google.com/async/reviewSort?yv=3&async=feature_id:0x3442ae56e794a76f:0x8ad75dbf2d382ec7,review_source:All%20reviews,sort_by:newestFirst,is_owner:false,filter_text:,associated_topic:,next_page_token:CAESB0VnTUl2QW8=,_pms:s,_fmt:json",0x3442ae56e794a76f:0x8ad75dbf2d382ec7
1349,吳清河,4,3 年前,,2022-11-30,"https://www.google.com/async/reviewSort?yv=3&async=feature_id:0x3442ae56e794a76f:0x8ad75dbf2d382ec7,review_source:All%20reviews,sort_by:newestFirst,is_owner:false,filter_text:,associated_topic:,next_page_token:CAESB0VnTUl2QW8=,_pms:s,_fmt:json",0x3442ae56e794a76f:0x8ad75dbf2d382ec7
1350,Chloe Wen,5,3 年前,"蔬食配料很豐富，餐點美味，價格也很親民

",2022-11-30,"https://www.google.com/async/reviewSort?yv=3&async=feature_id:0x3442ae56e794a76f:0x8ad75dbf2d382ec7,review_source:All%20reviews,sort_by:newestFirst,is_owner:false,filter_text:,associated_topic:,next_page_token:CAESB0VnTUl4Z28=,_pms:s,_fmt:json",0x3442ae56e794a76f:0x8ad75dbf2d382ec7
1351,Debuc PIT,5,3 年前,"好吃，價格也不錯。是一個CP值高的蔬食餐廳。

",2022-11-30,"https://www.google.com/async/reviewSort?yv=3&async=feature_id:0x3442ae56e794a76f:0x8ad75dbf2d382ec7,review_source:All%20reviews,sort_by:newestFirst,is_owner:false,filter_text:,associated_topic:,next_page_token:CAESB0VnTUl4Z28=,_pms:s,_fmt:json",0x3442ae56e794a76f:0x8ad75dbf2d382ec7
1352,楊麗萍,5,3 年前,,2022-11-30,"https://www.google.com/async/reviewSort?yv=3&async=feature_id:0x3442ae56e794a76f:0x8ad75dbf2d382ec7,review_source:All%20reviews,sort_by:newestFirst,is_owner:false,filter_text:,associated_topic:,next_page_token:CAESB0VnTUl4Z28=,_pms:s,_fmt:json",0x3442ae56e794a76f:0x8ad75dbf2d382ec7
1353,阮阮,5,3 年前,"色香味俱全，老闆的用心，很溫暖的店家，素食者的天地

",2022-11-30,"https://www.google.com/async/reviewSort?yv=3&async=feature_id:0x3442ae56e794a76f:0x8ad75dbf2d382ec7,review_source:All%20reviews,sort_by:newestFirst,is_owner:false,filter_text:,associated_topic:,next_page_token:CAESB0VnTUl4Z28=,_pms:s,_fmt:json",0x3442ae56e794a76f:0x8ad75dbf2d382ec7
1354,衡宇,4,3 年前,"很健康的素食餐廳，松菇燉飯很香，蕈菇很脆~美式咖啡豆是老闆朋友種的，研磨出來後非常香，口感滑順

",2022-11-30,"https://www.google.com/async/reviewSort?yv=3&async=feature_id:0x3442ae56e794a76f:0x8ad75dbf2d382ec7,review_source:All%20reviews,sort_by:newestFirst,is_owner:false,filter_text:,associated_topic:,next_page_token:CAESB0VnTUl4Z28=,_pms:s,_fmt:json",0x3442ae56e794a76f:0x8ad75dbf2d382ec7
1355,JUI LING YANG,5,3 年前,"具特色的餐食，需要耐心等一下哦！甜點小盤子上還彩繪著迎春、大發中獎。

",2022-11-30,"https://www.google.com/async/reviewSort?yv=3&async=feature_id:0x3442ae56e794a76f:0x8ad75dbf2d382ec7,review_source:All%20reviews,sort_by:newestFirst,is_owner:false,filter_text:,associated_topic:,next_page_token:CAESB0VnTUl4Z28=,_pms:s,_fmt:json",0x3442ae56e794a76f:0x8ad75dbf2d382ec7
1356,劉至平BRANFORD1106,5,3 年前,"家常的感覺。素食做的用心。

",2022-11-30,"https://www.google.com/async/reviewSort?yv=3&async=feature_id:0x3442ae56e794a76f:0x8ad75dbf2d382ec7,review_source:All%20reviews,sort_by:newestFirst,is_owner:false,filter_text:,associated_topic:,next_page_token:CAESB0VnTUl4Z28=,_pms:s,_fmt:json",0x3442ae56e794a76f:0x8ad75dbf2d382ec7
1357,Skuo Kuo,3,3 年前,"嗯。一定不會再來了

",2022-11-30,"https://www.google.com/async/reviewSort?yv=3&async=feature_id:0x3442ae56e794a76f:0x8ad75dbf2d382ec7,review_source:All%20reviews,sort_by:newestFirst,is_owner:false,filter_text:,associated_topic:,next_page_token:CAESB0VnTUl4Z28=,_pms:s,_fmt:json",0x3442ae56e794a76f:0x8ad75dbf2d382ec7
1358,Judy Liang,4,3 年前,,2022-11-30,"https://www.google.com/async/reviewSort?yv=3&async=feature_id:0x3442ae56e794a76f:0x8ad75dbf2d382ec7,review_source:All%20reviews,sort_by:newestFirst,is_owner:false,filter_text:,associated_topic:,next_page_token:CAESB0VnTUl4Z28=,_pms:s,_fmt:json",0x3442ae56e794a76f:0x8ad75dbf2d382ec7
1359,藍色狂想曲,5,3 年前,"素食料理，有燉飯、薯條、pizza，  
餐點不貴 也很好吃。

",2022-11-30,"https://www.google.com/async/reviewSort?yv=3&async=feature_id:0x3442ae56e794a76f:0x8ad75dbf2d382ec7,review_source:All%20reviews,sort_by:newestFirst,is_owner:false,filter_text:,associated_topic:,next_page_token:CAESB0VnTUl4Z28=,_pms:s,_fmt:json",0x3442ae56e794a76f:0x8ad75dbf2d382ec7
1360,鄧麗秀,4,3 年前,"餐點精緻，氣氛幽靜，交通便利

",2022-11-30,"https://www.google.com/async/reviewSort?yv=3&async=feature_id:0x3442ae56e794a76f:0x8ad75dbf2d382ec7,review_source:All%20reviews,sort_by:newestFirst,is_owner:false,filter_text:,associated_topic:,next_page_token:CAESB0VnTUkwQW8=,_pms:s,_fmt:json",0x3442ae56e794a76f:0x8ad75dbf2d382ec7
1361,車中原,5,3 年前,"隱藏版素食餐廳，價位合理，服務態度佳。

",2022-11-30,"https://www.google.com/async/reviewSort?yv=3&async=feature_id:0x3442ae56e794a76f:0x8ad75dbf2d382ec7,review_source:All%20reviews,sort_by:newestFirst,is_owner:false,filter_text:,associated_topic:,next_page_token:CAESB0VnTUkwQW8=,_pms:s,_fmt:json",0x3442ae56e794a76f:0x8ad75dbf2d382ec7
1362,侯思蘋,5,3 年前,,2022-11-30,"https://www.google.com/async/reviewSort?yv=3&async=feature_id:0x3442ae56e794a76f:0x8ad75dbf2d382ec7,review_source:All%20reviews,sort_by:newestFirst,is_owner:false,filter_text:,associated_topic:,next_page_token:CAESB0VnTUkwQW8=,_pms:s,_fmt:json",0x3442ae56e794a76f:0x8ad75dbf2d382ec7
1363,葉祐豪,5,3 年前,,2022-11-30,"https://www.google.com/async/reviewSort?yv=3&async=feature_id:0x3442ae56e794a76f:0x8ad75dbf2d382ec7,review_source:All%20reviews,sort_by:newestFirst,is_owner:false,filter_text:,associated_topic:,next_page_token:CAESB0VnTUkwQW8=,_pms:s,_fmt:json",0x3442ae56e794a76f:0x8ad75dbf2d382ec7
1364,許小茜,3,3 年前,,2022-11-30,"https://www.google.com/async/reviewSort?yv=3&async=feature_id:0x3442ae56e794a76f:0x8ad75dbf2d382ec7,review_source:All%20reviews,sort_by:newestFirst,is_owner:false,filter_text:,associated_topic:,next_page_token:CAESB0VnTUkwQW8=,_pms:s,_fmt:json",0x3442ae56e794a76f:0x8ad75dbf2d382ec7
1365,Li LI,5,3 年前,"出餐速度蠻快的  
義大利麵部份番茄配上豆包真讓人驚艷  
還蠻搭的  
南瓜燉飯個人稍覺得有點偏淡

",2022-11-30,"https://www.google.com/async/reviewSort?yv=3&async=feature_id:0x3442ae56e794a76f:0x8ad75dbf2d382ec7,review_source:All%20reviews,sort_by:newestFirst,is_owner:false,filter_text:,associated_topic:,next_page_token:CAESB0VnTUkwQW8=,_pms:s,_fmt:json",0x3442ae56e794a76f:0x8ad75dbf2d382ec7
1366,Hebe Chang,1,3 年前,"濃湯的味道極差比即時湯還難喝～～  
義大利麵和燉飯像從大鍋中撈出來的，味道都不佳  
絕對是地雷中的地雷！

",2022-11-30,"https://www.google.com/async/reviewSort?yv=3&async=feature_id:0x3442ae56e794a76f:0x8ad75dbf2d382ec7,review_source:All%20reviews,sort_by:newestFirst,is_owner:false,filter_text:,associated_topic:,next_page_token:CAESB0VnTUkwQW8=,_pms:s,_fmt:json",0x3442ae56e794a76f:0x8ad75dbf2d382ec7
1367,Edward Cheng,5,3 年前,,2022-11-30,"https://www.google.com/async/reviewSort?yv=3&async=feature_id:0x3442ae56e794a76f:0x8ad75dbf2d382ec7,review_source:All%20reviews,sort_by:newestFirst,is_owner:false,filter_text:,associated_topic:,next_page_token:CAESB0VnTUkwQW8=,_pms:s,_fmt:json",0x3442ae56e794a76f:0x8ad75dbf2d382ec7
1368,Lin Chien-Hsing,1,3 年前,"服務品質有待加強

",2022-11-30,"https://www.google.com/async/reviewSort?yv=3&async=feature_id:0x3442ae56e794a76f:0x8ad75dbf2d382ec7,review_source:All%20reviews,sort_by:newestFirst,is_owner:false,filter_text:,associated_topic:,next_page_token:CAESB0VnTUkwQW8=,_pms:s,_fmt:json",0x3442ae56e794a76f:0x8ad75dbf2d382ec7
1369,黃姿綺,4,3 年前,,2022-11-30,"https://www.google.com/async/reviewSort?yv=3&async=feature_id:0x3442ae56e794a76f:0x8ad75dbf2d382ec7,review_source:All%20reviews,sort_by:newestFirst,is_owner:false,filter_text:,associated_topic:,next_page_token:CAESB0VnTUkwQW8=,_pms:s,_fmt:json",0x3442ae56e794a76f:0x8ad75dbf2d382ec7
1370,陳大生,3,3 年前,,2022-11-30,"https://www.google.com/async/reviewSort?yv=3&async=feature_id:0x3442ae56e794a76f:0x8ad75dbf2d382ec7,review_source:All%20reviews,sort_by:newestFirst,is_owner:false,filter_text:,associated_topic:,next_page_token:CAESB0VnTUkyZ28=,_pms:s,_fmt:json",0x3442ae56e794a76f:0x8ad75dbf2d382ec7
1371,張峻誠,1,3 年前,,2022-11-30,"https://www.google.com/async/reviewSort?yv=3&async=feature_id:0x3442ae56e794a76f:0x8ad75dbf2d382ec7,review_source:All%20reviews,sort_by:newestFirst,is_owner:false,filter_text:,associated_topic:,next_page_token:CAESB0VnTUkyZ28=,_pms:s,_fmt:json",0x3442ae56e794a76f:0x8ad75dbf2d382ec7
1372,Debby Huang,4,4 年前,,2022-11-30,"https://www.google.com/async/reviewSort?yv=3&async=feature_id:0x3442ae56e794a76f:0x8ad75dbf2d382ec7,review_source:All%20reviews,sort_by:newestFirst,is_owner:false,filter_text:,associated_topic:,next_page_token:CAESB0VnTUkyZ28=,_pms:s,_fmt:json",0x3442ae56e794a76f:0x8ad75dbf2d382ec7
1373,Zoe Huang,4,4 年前,,2022-11-30,"https://www.google.com/async/reviewSort?yv=3&async=feature_id:0x3442ae56e794a76f:0x8ad75dbf2d382ec7,review_source:All%20reviews,sort_by:newestFirst,is_owner:false,filter_text:,associated_topic:,next_page_token:CAESB0VnTUkyZ28=,_pms:s,_fmt:json",0x3442ae56e794a76f:0x8ad75dbf2d382ec7
