,verse_text,label
797,海南雞腿麵爛透了，用維力炸醬麵，麵條還是泡麵麵條，你是以為我吃不出來是維力炸醬麵嗎？我要吃維力炸醬麵，我不會去7-11吃就好喔？,1
798,服務很好，場地略小易滿，口味很不錯，餐點份量稍小。價格合理、還會再來。,4
799,價位越來越高了....隨便點基本上都上萬,3
800,溫馨，客人水準佳，老板夫婦二人待人親切，尤其晚餐許多人幕名而來          溫馨，客人水準佳，老闆夫婦二人待人親切，尤其晚餐許多人幕名而來,4
801,豆干是全台北最好吃，其他還好,5
802,雞排 $80 可切，雖然皮扁但算酥，而且份量也不算少，不排斥皮薄的雞排的人可以來試試,4
803,就是一家普普的早餐店 醬油太過死鹹了   雞排蛋餅$40   煎餃（8顆）$30   紅茶$20,3
804,雞腿好吃，但飯都黏在紙盒上，配菜裝一起也都混成一個味道，建議換包裝盒讓餐點更美味,4
805,從60塊吃到85塊怎麼吃都不膩 這麼多年就兩個味道能賣這麼久 嗯 試試看才知道,5
806,店員講話的聲音 大到我無法好好用耳機 聽音樂 笑的聲音讓我無法好好吃個飯,1
807,店名有辨識度，餐點選項不算多，點了招牌「稻無敵」套餐，三顆綜合小壽司中規中矩，主餐叉燒味增湯麵採用台式拉麵，口感與韌性佳，湯頭則出乎預料的滿滿台味，如果不以日式拉麵的角度來看，口味還算不錯，總結是日皮台骨的料理。,4
808,很好吃，尤其豆皮是屬生豆皮,5
809,方便，還不錯吃，還得說一下，店門口收錢結帳的大叔人很客氣，吃的餐點也能客製化,4
810,偏貴 但食物、品質、衛生都不錯 還是值得推薦   之前有次去有個較年長的女店員態度不是很好   (有聽她和其他客人說她以前在其他地方的蘋果工作)   除了那位店員以外 遇到其他的店員都很正常,3
811,豬腿飯還不錯，不會太油膩，但綜合四神湯比較普通，且完全不熱，只有溫溫的,3
812,100% 韓國人證明的正宗韓國口味（我和我的朋友）,5
813,(名牌芊羽)店員服務態度不友善....@@      條碼是用掃描感應的，不是觸控......@@,2
814,住君品徒步到店裡很方便～   小酌一下再散步回去很愜意。   第一次被招待酒～   店員也很親切 會詢問酒類需不需要調整   非常感謝,5
815,排隊動線不佳，內用外帶亂成一團。服務態度傲嬌可能生意太好！東西不難吃，一般般，湯還不錯喝！,3
816,已經不是記憶中的味道了,3
817,外帶兩次牛肉燴飯都有一根又長又黑的頭髮⋯,1
818,補水的速度很慢，倒酒還大力的撞到杯子，完全沒有服務可言   小甜生蠔，真的有夠小還不甜   沒吃過這麼離譜的米其林餐廳,1
819,網路提前20分鐘預訂，來了現場說預訂的，現場排隊一個人，還是先做前面的那個。那幹嘛預訂，來現場排隊都一樣等啊,2
820,用foodpanda 訂，35分鐘延到1小時以上都沒來，顯示還在製作，客服聯繫三次，每次都說還在做，App時間不停延後，感覺很差，若無法接單就不要開服務，不然直接表示90分鐘，最後因為客服也無法保證時間取消訂單，我還是得出門買早餐。氣死,2
821,有微微的薑調味 但是肉質很棒 湯汁滿滿,4
822,2022.11.10   便宜又好吃，份量也很足，吃完後不會口乾舌燥。   可以看到老闆在沒客人時親手做麵疙瘩的過程。   位置如果是在夏天或暖冬，會稍嫌太熱。,4
823,感覺很差，服務態度級差，牛排的脂肪很厚而且很多筋，能吃的不多,1
824,難吃，地板桌子都油油的，不可能再去吃了。,1
825,可以把泡面炒這麽難吃算你厲害,1
826,抱歉，雖然是老人家在服務經營，但就事論事。你們得努力精進才能生存下去。這間大概是我在美食沙漠內湖等最久的一家店了，因為裡面有三個年紀較大的長者在做還有兩個工讀生，但能夠這麼慢也真的是奇葩了。不就點個滷肉飯跟肉羹湯這種印象中只要1分鐘就可以完成的餐點，又不用你重煮，你卻能讓我們等那麼久而且當天也一堆人在等。我們先去旁邊頂呱呱點完現炸了再去買你們的餐點卻能夠頂呱呱炸雞都炸好還變涼了，你們餐廳還沒做好？？？      再來肉羹湯真的沒什麼味道就是太白粉調味吧而且肉羹只有3.5塊是在哈囉？重點是感覺是中央工廠做出來的，再過去50公尺有一家社子排骨，他們的肉羹湯就超好吃的只可惜這一天他們沒有營業不然也不會跑來這邊買。      滷肉飯就一般般不會難吃但口味真的還好。還好就點的這兩樣免得會更氣。是第一次也是最後一次來了,3
827,CP値高，肉、菜、湯都很大盤，適合聚餐的地方，但店內油煙味很重，菜重口味，不喜歡重鹹的要請店家少鹽,4
828,雖然貴貴但是   宮保雞丁麵   也是個質感早午餐店   愛了,4
829,員工愛抽煙又愛亂丟！整個超沒水準又沒品！！製造環境髒亂的一間店,3
830,超好吃的炸雞腿飯，服務人員一級棒,5
831,菜色尚可   服務極差，請服務生上菜慢一點居然回「我們上菜已經很慢了」，2分鐘後送下一道菜還說「我們上菜很慢喔」，看不懂怎麼做服務的,2
832,有時候好吃，有時候又很難吃。有時候服務很到位，有時候做的早餐又讓我很傻眼，請問你們是不同人在做嗎？差異很大欸，為什麼總匯說不要切你還是給我切了，蛋餅皮都硬的也給我，上次河粉煎蛋我還誇讚好吃，怎麼這次體驗這麼差，你們改善一下吧。,3
833,22/05/13:   不好意思，這裡的徒手包含沒有戴手套喔，若是有戴手套我也不會特地來留言，謝謝。      ——————————————   想給個建議生菜沙拉不要徒手抓進盒子裡放，用夾子會讓人感覺更安心。,2
834,好吃，價格小貴，天龍人還能接受,4
835,食物愈賣愈多元 可口價位合理,4
836,超愛豆漿紅茶，服務親切的一家店，推推！！,5
837,現場已經不是這家燒烤霸了，   接手的是名稱為「2018搞食堂」的熱炒店。   去了經驗不是太好   點六道菜 漏了兩道沒做   然後剩餘四道菜   重點是，等了一個小時才慢慢出完   不是快炒店、是慢炒阿！   上菜超慢，說現場忙，但我就看到服務阿弟在旁邊晃來晃去，也沒有人持續在上菜。   令人匪夷所思。      點的菜沒上   現場雖然老闆有說，因為菜已經做了，所以會讓你打包帶走不算錢，但是到我要走之前，還是沒有看到任何一個人積極的處理這件事情   我也不想要為了這個「看似免費」的外帶而停留在現場等待      現場還有幾桌辦尾牙的，並沒有坐滿全場   但卻用現場戶外麥克風大聲地主持活動   逼得我們其他客人被迫參與其中   根本無法好好用餐   感受非常不好      我必須讚賞 食物很好吃   但這整個用餐體驗，我本來很期待   現在非常失望   讓我可能因為這種不愉快的經驗而放棄享受美食的可能。   希望你們可以好好的重新做內部檢討，讓整體的服務素質提高   不要讓我們這種慕名而來的客人，敗興而歸。,1
838,每一道餐點每一杯飲料每一個親切笑容及用心仔細的介紹集合成完美用餐時光絕對值得一訪再訪,5
839,第一次吃到這種口感的蛋餅，很好吃也不用等很久   外皮薄脆香，有點像在吃蘇打餅乾的感覺   口味不會重鹹，四種口味都想試試看   比花蓮的強蛋餅好吃太多,5
840,很適合唸書 吃點點心的地方,5
841,CP值很低！地方很小、東西很貴！ 甜點的口味卻很一般！,1
842,還不錯的餐廳，廚師有用心在料理食物，推薦,4
843,排骨飯還可以，但老闆娘態度差,2
844,"客人多要等蠻久,且價位沒有很便宜  ",3
845,米飯很香 上菜速度快 蝦醬味道稍嫌不夠,4
846,飲料好喝 干貝漢堡也好吃 但是可能是新開的關係 上菜速度實在是太慢了 而且餐點確認了好幾遍結果還是送錯？ 建議不餓的時候來～也希望之後會改善,3
847,要記得跟店家要發票   明明就有發票   男的還跟客人說“哦你要發票哦”   廢話嗎   要直接檢舉你們   才會乖乖給發票   還是已經逃漏稅成性？,2
848,辣味不錯，辣辣的好吃！麵包吃到後面炭烤味有出來，更添風味！,4
849,價格實惠，用料實在，現點現做美味。,4
850,切片鵝肉冷盤與台式料理炒菜。口味偏鹹偏油膩，木頭桌面有油膩感。,2
851,味道滿濃滿好吃的，但不知道為什麼隔天會稍微腹瀉,4
852,便宜又大碗69元搞定！古早乾麵推！,4
853,overrated，烤肉雙拼（五花松阪）豬腥味很重，端上桌就聞得到，松阪薄切缺乏口感，小菜的泡菜好吃。,2
854,士東市場生意興隆的一家小吃店，老闆娘記憶力超好，上菜的順序與速度快又正確   服務人員態度佳並親切   是天母地區有名的麵攤之一,5
855,打電話去預定同事們的午餐，去取餐時居然說沒接到過電話。,2
856,老饕牛排肉質有點硬，小孩咬不動，其他牛排很好吃，有餐前麵包和玉米濃湯、紅茶好喝～～～,4
857,味道跟以前不一樣 上次買有附袋子 最近買給家人吃看看 變成袋子要錢 內用才有小份 現在疫情不給內用 外帶變相強迫買大？ 65元份量不多 cp值不高,2
858,價格算便宜但也很小份，金針湯麵沒味道   且無法純點飯類，要求一定要「點麵才能+點飯」！   單純想吃飯類的時候不要來，建議店家把這項規定寫在菜單上，免得人白跑一趟,2
859,環境不錯，特調中規中舉，不過經典調酒口味不佳。,3
860,食材新鮮，服務態度好。   廚師有用心。,4
861,餐點普通 醬汁不夠味 濃湯不夠濃   店內氣氛不錯,3
862,以前覺得很好吃最近去吃整個普掉   個人覺得麵條OK但湯頭就每況愈下   吃個味道還是可以去   對拉麵很挑剔的人建議不要,3
863,百香橙四季70塊稀到像在喝水,1
864,服務態度很糟 不會再去 食物普通 不好吃,1
865,去那裡看Superbowl。因為需要預約而被拒絕了。在比賽開始前15分鐘，Bar被空了90％，經理告訴我，我可以站在外面並拒絕服務。如果他們不會為願意的客戶服務，那麼沒有值得去的酒吧。,1
866,當天點了三種不同調酒都因為沒有部分材料無法提供   菜單有多種語言，很方便,4
867,快結束時後去買會給你很多肉,3
868,"環境很舒服, 重點是很早開. 7:30 AM. 點了一杯熱美式120加10%服務費, $132. 口感很淡, 沒什麼咖啡香味.  ",2
869,不能太早（11:00左右）去買，米粉湯都還沒入味，麵也稍硬，3顆星給綜合紅燒肉和辣椒,3
870,送去洗澡後，回家發現狗狗狀態極差，店家卻沒有即時發現，結束洗澡後也沒有馬上打電話請主人接回，讓狗狗一直在狹小籠子待很久。      希望店家對待生命不是只有工作責任，道德方面也要好好思考。      第二顆星是我反應狀況後，有兩次店家來電關心，雖然沒有關心到重點，但總比都沒打來好。,2
871,到現場才發現店家營業時間與公開資訊不同   好好詢問，卻換來店家的冷嘲熱諷   沒吃到就算了，還弄得一鼻子灰   之後真的不敢再光顧了,1
872,就只是便宜而已，饅頭、起司捲都不OK，吃完還容易胃脹氣。,1
873,東湖最好吃的鹽酥雞   沒有之一！    --   4月又再訪了一次   沒有放九層塔.....降為三顆星QQ   (九層塔是鹽酥雞的靈魂),4
874,量很多適合不挑嘴的人，菜很鹹，個人覺得很難吃，但每個人口味不同。,1
875,這次一如往常點完餐到自助櫃臺裝辣椒醬，看到辣椒甕裡面紅紅一圈的東西，以為是辣椒切邊圍成一個圈型，就這樣夾了起來。   當準備配上肉燥飯時，用筷子夾了一下，沒想到竟然有彈性！原來是像皮筋！一條紅色的像皮筋就這樣在辣椒甕裡面泡著⋯不就還好沒吃下去⋯   當下拿給店員，只說聲不好意思，不知道在忙還是怎樣，後續好像也沒處理那甕辣椒⋯   提醒有去用餐的人，要多注意⋯,1
876,很後悔買了肉少料少的油雞燒肉便當。,1
877,餐點不錯，但環境有待改善，內用吃了大概半個多小時，就遇見蜘蛛、小飛蟲以及小蟑螂，衛生環境有待加強。,1
878,充滿木質的芬芳、燈光溫和、花藝精美、空間布置明亮優雅，而且服務溫馨，是充滿人文藝術的舒壓茶空間，適合辦年會、成果展以及茶會的地方，更是個人安心品茗的好地方,4
879,湯頭跟小卷是還不錯   但米粉本身就有點分離（麵是麵 湯是湯）   跟台南小卷米粉還是有一大段差距的   順路可以吃 不用特別來,2
880,皮超級脆！很像餅乾，餡料相對較少，但口味不錯，覺得比中華路的排隊車輪餅好吃。,4
881,很難得一份鮭魚丼飯我吃不去，都是令人心悸的魚腥味，然後飯整個很軟爛的被擠在一起。   明太子玉子燒還可以，勉強的嚥下200元的生魚丼飯，上面的蝦確是腥得嚇人，兒子吐整個不行。   最後整份也都放在那邊，唯一可取的是茶碗蒸還不錯。   料算是很多，還有送的味增湯味道也不錯。      真誠的希望你們的生魚片可以保存再加強，不然買回來無法嚥下不只浪費錢更是浪費食物。      希望你們可以再加油。      不過服務人員態度很好，這一顆星是給櫃檯的人員。   其他的……我要再去抱廁所一下，真的不行吶……。,1
882,好吃 比起一般市面上的羹麵 口味清淡 不會死鹹 滿推的店家,5
883,大份的雞肉可以吃得很過癮，但可能是少了蒜頭和九層塔，香氣略遜於夜市或路邊的鹽酥雞攤；杏鮑菇裹的粉較厚，冷掉不好吃,3
884,焦糖鮮奶茶   ：一杯80元      完全沒調整甜度，還去冰（去冰會有小一點小冰塊）   還是好淡 好難喝      以為是自己味覺有問題   請友人喝看看…只得到「真的很難喝」      完全沒焦糖味      甜味也非常低,1
885,好好喝～但是正中午去都會被太陽曬ＸＤ,5
886,老闆不戴手套 直接收找錢 用清水沖一下手 抹在衣服上 然後再用手抓食物進去炸...衛生實在堪憂,2
887,服務人員親切，菜色多樣化，米飯有3種，都很好吃哦！,5
888,黑糖珍珠鮮奶茶的珍珠好硬啊      金萱奶茶倒是不錯,3
889,鍋物還可以，飯很油，但老闆不知道嗑了什麼藥，很hyper，還一直碎碎唸有時餐一些粗俗的用語，大手大腳大嗓門,1
890,Mosburger的服務水平是其他快餐店所無法企及的。,5
891,東西很好吃沒有雷，份量也很充足，老闆也很好，唯一缺點啤酒太貴了，同樣價錢別的地方是大瓶的，這邊卻是小瓶的，真的很可惜，不然我應該會常來。如果不喝酒可以來吃沒問題。,4
892,湯頭OK，但座位少又擠，夏天恐怕會熱得凍末條！,3
893,好吃 在地食材好新鮮。黑武士豬肉 / 彭佳嶼海釣透抽 / 野生赤嘴蛤。小川鮮奶茶好喝！,5
894,還算在水平線上，對得起這個價格，可以看得出是有用心的,4
895,鄰近松山車站方便快速 餐點好吃 店員親切 店內環保不使用塑膠值得嘉獎,4
896,東西尚可，不鹹，套餐的海帶芽給的夠，一般家常菜，主菜和配菜有均衡。主菜少了點。,3
897,透明廚房，帶有乾淨的用餐區。需要純白粥的人的首選。接受現金和EasyCard。,4
898,貴的太誇張！一片小白帶魚，寫時價……結果160，粥冷！菜冷！貴死,1
899,花枝好吃彈牙 給90分! 不過燙青菜似乎沒洗乾淨耶 上次吃發現有菜蟲 希望店家對於食品衛生能多加注意 青菜要多沖洗幾次吧,3
900,這間的鹹酥雞是目前吃過最好吃的，無人能敵,5
901,"透過外送平台點餐, 份量很少與價格不符, 不會再訂  ",1
902,份量變少，口氣態度有點不好.....,2
903,薯條好吃   長島冰茶的酒精濃度可以在濃一點,4
904,空間寬敞舒適，但咖啡不合口味,3
905,店內有週年慶活動，所有便當都便宜10塊，以65塊的現炸雞排飯來說還不錯吃，店裡面有免費的湯和冬瓜茶，加飯也免費，cp值挺高的。,5
906,櫃檯服務態度非常差，食物很普通而且偏貴。排骨拍得非常扁，很好奇到底成本多少，要嘗試的人，要有心理準備。,1
907,一顆星都不想給的說不出話來...！牛肉整盤上桌嚇到我！冰到乾裂粗糙...！設計吧檯，卻沒服務加湯？要自個下桌去醬料區提湯壺，說到醬料區也傻眼！青蔥末是冷藏好幾天重複使用嗎！副餐的白飯！很怕吃一口踩一次地雷（有乾硬的米），是給白飯吹冷氣嗎？我真的沒吃過這麼不專業的200元刷刷鍋...！真的有一次沒下次的懊惱！,1
908,鰻魚飯很好吃   但常常漏單 尤其是串燒被遺忘   等了兩個小時提醒三次串燒還沒上有點誇張,3
909,漢堡有加洋蔥我喜歡，但味道普普。,3
910,環境乾淨，食物還不錯，店家態度也很好。,4
911,麵包，三明治都做的不錯，價位稍高，但有優惠活動，可以適當時購買,4
912,豆花和配料好吃、口味清爽不會太甜；內用位置和老闆盛甜湯的檯子乾淨、看似衛生。但廚房區域，從門簾底下看進去似乎不是那麼乾淨....,4
913,蛋糕店競爭激烈，我覺得誠信跟誠意是最重要的....忘記做蛋糕而且不能提出好的解決或補救方式，真的讓人觀感不佳...,2
914,"food r great, especially the signature dish, pork liver soup n Dan dan noodle. mid range price, not cheap for local food. seating area is a bit too close to each other. service is great but dont like to clean the table n bring bowls n dishes to the cleaning area by yourself.   食物很好吃，尤其是招牌豬肝湯和擔擔麵，中等價位，比起一般台灣小吃，較不便宜。裡面的座位蠻擠得，不是太舒適。服務態度非常好，但是不喜歡客人自己吃完東西還要清理桌上的碗碟到清潔的地方，那萬一不熟練打翻，甚至打翻在其他客人身上更不好吧。  ",4
915,口味獨特，老闆極度具有敦親睦鄰精神，可惜沒推出二樓室外機造型蛋糕，讓我失望,3
916,晚上電話預約隔天中午時段，明明說隔天11點會營業，到現場後發現門根本沒開，打電話過去也沒人接，請問是哪裡出了問題？,2
917,非常好吃，非常多汁，但也真的份量偏少,4
918,"星期五晚上想去店裡用餐,但因為疫情不提供內用,只能外帶,   所以只外帶了紅油鮮蝦抄手跟酸辣湯~   紅油鮮蝦抄手: 餛飩還蠻好吃的,但醬汁的醋味不夠,   只有辣味較明顯,如果酸味再重一點應該會比較平衡~~   老闆態度非常好,因為服務態度多給一顆星XD  ",4
919,吃口味的，份量不多。一盤100多。想嚐嚐看的可以試試。要吃飽的話，就會非常貴囉。,3
920,雞翅略焦，其他都很美味，值得再訪,4
921,"超好吃，服務好，店員也超好,就像朋友一樣 ₍₍◞( •௰• )◟₎₎  ",5
922,酥皮濃湯用的是洋蔥湯，整個超不搭，芙蓉蝦長的跟樣本完全不一樣,2
923,從小就看過汕頭意麵扛棒，可是從未吃過，剛好過來中華路這一帶，好奇之下嚐試，覺得麵條很Q彈，屬於口味較清淡的乾麵，可惜湯品較弱，店家友善親切，營業時間大約到PM8:00左右,4
924,番茄湯   臭豆腐湯   海苔飯捲   滷味   太好吃了   感恩，阿彌陀佛,5
925,來點了油飯，等了很久 結果把所有剩下的油飯送給後面來的客人 傻眼。不會再來了,2
926,✮﻿   ﻿   繼續解鎖肉桂清單✨﻿   某天剛好同事要訂這家咖啡索性也來顆捲 ﻿   ﻿   核桃肉桂捲 $132 ( 費用)﻿   肉桂捲塊頭滿大顆的 味道聞起來也很濃郁 ﻿   上方乳酪醬不會太甜 糖霜也有些許的酥脆感﻿   味道來說算是個溫柔派的甜心小姐肉桂捲﻿   麵團吃起來覺得比較乾 也許是沒當下吃的關係﻿,5
927,交通方便，價格不貴，還不錯,4
928,今晚的佳麗村三姐妹，是很棒的電影   哥倫比亞日曬和千層麵也都很迷人   但是因為今晚人較多吧！給咖啡時，居然以紙杯上餐，這不是一杯35的便利商店咖啡吧！雖然反應後立即換上，但是咖啡已經打折了。   更何況還有因為座位安排，導致整場我都要拉長脖子找空隙看電影，雖然環境簡單，但是基本的觀賞權，應該不可以打折吧！   現在還是防疫期間，如果開放用餐，就不應該和不認識的人坐太近吧！,4
929,外帶回家傻眼，炒飯的量....是被偷吃了嗎   涼拌青木瓜也沒有給醬   吃的非常辛酸,1
930,我大約10年前來到這裡，所以我用我的記憶找到了一家商店。      應該是這家店，不過好像翻新過了。      十年前，我覺得有海鮮粥，但我在菜單上找不到。      目前，我點了牛肉粥和受歡迎的餛飩面。      您可以在自助角自由飲用的湯很美味，因為蝦殼的湯汁很好。   餛飩面（帶湯）是一樣的湯。      麵條是一種在台灣很少見的細麵條，質地有嚼勁。   很好吃♪,5
931,整體氣氛很復古，非常安靜，有種阿嬤家的感覺   「咖啡歐蕾」超級雷，非常非常淡，就像喝稀釋的美式加稀釋的牛奶，一杯還要170元，真的不值得這個價位，若把裝潢及租金的費用疊加在咖啡裡，至少可以用心一點，絕不會再訪,1
932,雞腿真的普通，為什麼很多人推？？,3
933,服務可以   單純口味不合（鍋底、湯頭、醬料都是）,3
934,飲料很不錯，但尖峰時段是否要把外送單跟現場單分流 ? 全都在做外送單，一次都7-8杯以上，現場客買一杯的等到天荒地老,3
935,不得不説，等了一個小時還吃的下牛丼飯，算是很有耐心了。      19：49進店裡就發現沒免費提供的牛丼了，到了20：50分才補。      不是想佔便宜只吃免費提供的肉品，而是這將近一個小時的時間內可以一直聽到店員跟不同組的客人説牛肉正在煮，有話術是可以，但涮牛肉要花一小時是在騙在場客人沒煮過牛肉片嗎？      上次來店用餐約是半年前，記得那時候牛肉都不會空等半小時，雞蛋也可以免費取用，怎麼了？之前上新聞風風光光的噱頭，現在怕客人吃了嗎？如果一開始不跨海口免費提供牛肉飯可以吃到飽，規規矩矩的經營，還不會讓人覺得店品質縮水，不禁令人懷疑這是倒店前的現象呢~      總之以後不會再來消費了~嚴重扣分,2
936,環境簡陋，餐點普通，炒飯不錯，120以上小孩低消190元沙啦吧，但沙啦吧不值190元，小孩只吃兩碗炒飯的就不用帶去了。帶小孩去吃CP值極低，不推。,2
937,餛飩，還可以！   麻醬麵，也不錯！   小菜，口味一般般！   酢醬麵，沒有眷村味！,3
938,肉很多，滷肉飯超好吃，小美冰淇淋,4
939,10月4號打電話詢問吐司麵包，店員回答10月5號下午2點半會出爐，當日2點半到現場，又說今天沒做！這麼沒誠信的店，奉勸大家不要去買！真的很想留0星,1
940,滷肉飯的優點只有量多，肉汁不香，且有碎骨頭，吃到很煩.....   我食量不小，正常來說這間店的大碗份量吃個一碗半不是問題，但吃了一碗的6成就不想吃了，不會再回訪,2
941,感覺變貴肉也變超薄，數量也變少，菜盤也減量，但是值得提鮮美，就是高級貴的臭臭鍋，吃了幾年，現在同價位可以有更好的選擇~,3
942,大份的爆汁雞塊 120 元但內容物只有這樣，味道不差但真的太貴了,3
943,不懂為什麼晚上9:54分去，店員告知我他們已經打烊⋯雖然離真正打烊時間只剩6分鐘，但明明就是10.才關門 為什麼不能接客？？ 我就這樣白跑一趟 有點失望，自己也是做飲料店的 都沒看過這種行為發生⋯,3
944,"廣播聲一早就開始放,周六也是,影響周遭安寧吵死了  ",1
945,11/6內用 點了牛腩飯、但肉吃起來、看起來就不像牛腩啊！肉質不好咬、不好吞   份量都少少的，吃完很空虛，但味道是好的,3
946,食物不錯，副餐綠茶也好喝，就是有點吵。,4
947,等了半小時說單子不見，還完全不記得我們點什麼，完全沒開始做餐，要我們重劃單，但錢都收了，竟然完全沒明細紀錄？有跟外送平台合作的店家，內用風險真的好高。,1
948,1/2凌晨5：23在此用餐，前臺沒精神態度散漫，吃到一半看到火鍋裡面有一隻約一公分長的蟑螂，當場覺得心情很差，跟前臺反應，一臉我找麻煩的問我說，啊所以你要換一鍋嗎？，服務態度真的欠佳，員工訓練有待加強。,1
949,大腸滷的好吃、蚵仔新鮮大顆、搭配到麵線裡頭，真的好吃,5
950,可能平常較少吃綠豆黃 口感綿密但沒甚麼特別的 不會想再吃第二次,2
951,乾淨整潔，但在高峰時段很難找到一個可以坐下的地方。,4
952,很有趣的店，尤其是單人一百元可以試喝10種以上的咖啡，而且是喝到飽。老闆無限提供。,5
953,第一次來到這裡用餐，抱著滿心期待前往，現場全部的位子都被訂光了，因此上菜前更加期待，不過最後是失望離開。   優點：用餐環境整潔、寬敞且明亮，服務態度良好，價格便宜。   缺點：點了五道菜都太鹹了，而且五更腸旺的鴨血沒有入味，蟹黃豆腐沒有蟹黃的味道，整體來說ＣＰ值低。,2
954,炒飯味道還不錯 炒飯裡面還有炒空心菜 不過價格稍貴,3
955,服務跟不上食物的店。內裝很有質感，採光很好，但是店員詭異的表情以及冷漠的態度使得用餐氣氛不佳，只想趕快吃完離開。      食物普普但是服務佳還有回頭的機會。   食物超棒但是服務不好就直接黑名單了。      老闆開店當然可以有自己經營的理念。   而作為消費者也有分享雷店的權利。      不是花不起，而是不值得。,3
956,價格不貴，飯糰口味還不錯。,4
957,這家台式料理餐廳，餐廳風格還蠻泰式的。 打拋肉放番茄，酸辣湯只酸不辣，炸春捲餡料根本就是便當店的冬粉，炒麵太溼，建議那個面用泰國的麵條。      如果你是要吃正宗泰式料理的話，這間一定不是你的選擇。   如果你吃飯只是為了要活著話，身上又有多餘的錢，那勉強可以來，店裡氛圍蠻好的。,3
958,"南描述你在南城泰式料理的體驗。      5/1與同事8人相約吃南城泰式吃到飽,11點半到店   1.服務人員態度不佳不耐煩,屢請不到與客人間的對話很衝(請別忘記你們的職業是服務客人的,我相信我們不是奧客)   2.座位空間狹窄與別桌客人背靠背,動線受限上個廁所都要請別桌客人先起來讓 過,萬一有什麼情況時都無法全身而退受到傷害   3.點餐一次限點10種(這部分我們可接受)但是點的菜沒到不說,每盤菜幾乎是一人夾一次就沒有了,來得份量少的可憐,,出菜超級慢點20道菜只來15道菜既然是做吃到飽的方式,就不應該怕客人用餐,而用此方式來應付客人(我們一行人後來又去台大校園吃鬆餅喝咖啡吃炸雞排才有吃飽ㄉ感覺)   4.只要是熱炒得 部分幾乎都是同一個味道沒有不同的口味(比外面100元熱炒還不如)   5.咖啡機也故障,請加水也要等個2~30分鐘   6.給一個建議既然要做吃到飽的方式請不要怕客人吃,好歹我們也是花了4000多元不但沒有吃到飽連水都沒有喝到飽,反而是花錢氣到飽,經過這一次ㄉ經驗我想大家對南城泰式吃到飽應該不會再想去第2次了(會扎了南城ㄉ招牌)~~~  ",2
959,店面有點擁擠，小菜好像不能續。   其餘菜色都尚可不差。,3
960,料的選擇就已經夠少了地瓜圓還賣完(◐‿◑)﻿東西偏普通，整碗吃下來沒有記憶點，價錢真的很大安區。兩顆星主要是給店員態度很好，環境有用心經營乾淨整齊！,3
961,在人多的西門，位子確實蠻擁擠的   檯面上種類算齊全，可以來西門順便吃   但是不會特別來吃！！,3
962,梅酒很好喝我喜歡，還有貼心試喝,5
963,豆花是普通不難吃啦，老闆很沒禮貌，明明三種溫度，進去就說冰的熱的，我說溫的（當時還沒進去看到三種溫度），老闆態度很差說沒有溫的   結果進去看到還有去冰選項   要嘛就不要問，要嘛就問清楚   再也不來了   老闆是兩個年輕男生，不知道是不是真正老闆,1
964,便宜也不錯吃，臨停還安全。,4
965,東西便宜 可是不好吃 女服務店員態度不好,2
966,芋頭糕點專賣店。   芋頭派、芋頭大福等芋頭甜點種類繁多。   這是東區的老字號糕點店Kaitei Shokuhin開設的新店。      這是一家外賣專賣店。   大約有兩條長凳，有顧客在那裡吃奶油泡芙。      菜單包括芋頭糕、捲餅、大福、布丁、餡餅、烤芋頭糖果等。   我們攜帶各種芋頭糖果。還有一個芋頭整糕。   冰箱中的產品必須在 90 分鐘內食用或存放在冰箱中。      我在工作日的下午 12:30 左右使用它。收銀台前排起了小隊。   這家店位於行天宮。      我點了芋頭派。      芋頭質地緊實，您可以享受土豆蓬鬆的感覺。   它類似於著名的老字號蛋糕店的新鮮奶油。美味。   我以為是餡餅，但它是海綿。它蓬鬆且易於食用。      服務很好。有禮貌的。   走在店前，就能聞到香芋的香味。   好像吃了芋頭奶油泡芙等其他甜食。,5
967,剛出爐的義式馬鈴薯起士餃1顆20元，起士鹹香味偏淡，但與餅皮的酥香很搭！這次預算不夠，下次要嚐嚐看他們的鹹派~老闆對烘焙非常有熱情，不停在後台間忙進忙出,4
968,女店員沒耐性，一直催點餐；朋友再三確認她點的飲料是否不含酒精，該店員回覆沒有，結果喝了之後，朋友立刻嚴重過敏⋯      用餐期間，隔壁桌明明是2人位，硬是擠了4人，又擠又吵，用餐品質很糟糕。      結論：一次店,1
969,東西種類繁多又不貴，蜂蜜堅果超值好吃！,5
970,店內擺滿了古董家具和陳設品。   你可以安靜地度過，冷靜下來☕,3
971,就很好吃，會回購的雞排就是好雞排,5
972,甕仔雞ㄧ定要事先預約喔！好吃～,4
973,凍檸茶味道不對   雲吞麵麵也不對   雲吞皮過厚   一點都不道地   唯一可取之處是有紅醋與xo醬      建議可點雲吞湯加醋就好,3
