file_name_1,標記
15987,中式
15988,日式
15991,中式
15993,台灣小吃/熱炒店
15994,早午餐
15995,早午餐
15996,早午餐
15997,日式
16000,早午餐
16001,意式
16003,中式
16004,中式
16005,異國料理
16008,中式
16010,早午餐
16015,咖啡甜點
16017,咖啡甜點
16021,南洋
16022,中式
16024,中式
16026,南洋
16027,南洋
16028,台灣小吃/熱炒店
16030,南洋
16031,南洋
16032,異國料理
16033,台灣小吃/熱炒店
16036,日式
16037,中式
16039,中式
16040,早午餐
16041,台灣小吃/熱炒店
16042,素食
16043,素食
16044,素食
16046,素食
16047,素食
16048,素食
16049,素食
16053,早午餐
16054,早午餐
16055,早午餐
16056,咖啡甜點
16057,早午餐
16058,早午餐
16059,早午餐
16060,酒吧/餐酒館
16063,咖啡甜點
16065,咖啡甜點
16066,咖啡甜點
16068,咖啡甜點
16069,咖啡甜點
16070,咖啡甜點
16071,咖啡甜點
16072,咖啡甜點
16073,咖啡甜點
16074,咖啡甜點
16075,咖啡甜點
16076,咖啡甜點
16077,咖啡甜點
16078,咖啡甜點
16079,咖啡甜點
16080,咖啡甜點
16081,咖啡甜點
16082,咖啡甜點
16083,咖啡甜點
16084,咖啡甜點
16085,咖啡甜點
16086,咖啡甜點
16088,咖啡甜點
16089,咖啡甜點
16090,咖啡甜點
16091,咖啡甜點
16092,咖啡甜點
16093,咖啡甜點
16094,咖啡甜點
16095,咖啡甜點
16096,咖啡甜點
16097,咖啡甜點
16098,咖啡甜點
16099,咖啡甜點
16100,咖啡甜點
16101,咖啡甜點
16102,咖啡甜點
16103,咖啡甜點
16104,咖啡甜點
16106,咖啡甜點
16107,咖啡甜點
16108,咖啡甜點
16109,咖啡甜點
16110,咖啡甜點
16111,咖啡甜點
16112,中式
16113,酒吧/餐酒館
16114,咖啡甜點
16119,咖啡甜點
16122,早午餐
16123,台灣小吃/熱炒店
16131,咖啡甜點
16132,咖啡甜點
16133,早午餐
16134,咖啡甜點
16136,咖啡甜點
16137,咖啡甜點
16138,咖啡甜點
16139,咖啡甜點
16140,咖啡甜點
16144,台灣小吃/熱炒店
16145,台灣小吃/熱炒店
16146,日式
16147,早午餐
16148,早午餐
16149,早午餐
16150,早午餐
16151,早午餐
16152,早午餐
16154,早午餐
16155,早午餐
16156,早午餐
16157,早午餐
16158,早午餐
16159,早午餐
16160,早午餐
16161,早午餐
16162,早午餐
16163,早午餐
16164,早午餐
16165,早午餐
16166,早午餐
16167,早午餐
16168,早午餐
16170,咖啡甜點
16171,咖啡甜點
16172,咖啡甜點
16173,咖啡甜點
16174,咖啡甜點
16176,咖啡甜點
16177,咖啡甜點
16178,咖啡甜點
16179,咖啡甜點
16180,咖啡甜點
16181,咖啡甜點
16182,咖啡甜點
16185,咖啡甜點
16189,早午餐
16190,早午餐
16191,早午餐
16192,早午餐
16193,早午餐
16194,早午餐
16195,早午餐
16197,咖啡甜點
16198,咖啡甜點
16199,早午餐
16200,早午餐
16201,咖啡甜點
16203,咖啡甜點
16204,咖啡甜點
16205,台灣小吃/熱炒店
16207,日式
16211,早午餐
16212,早午餐
16213,台灣小吃/熱炒店
16214,早午餐
16215,中式
16217,早午餐
16218,台灣小吃/熱炒店
16219,台灣小吃/熱炒店
16220,美式
16221,早午餐
16223,早午餐
16224,火鍋
16225,火鍋
16226,火鍋
16227,火鍋
16228,火鍋
16231,火鍋
16232,中式
16233,台灣小吃/熱炒店
16235,台灣小吃/熱炒店
16237,日式
16238,早午餐
16241,咖啡甜點
16242,台灣小吃/熱炒店
16244,台灣小吃/熱炒店
16246,日式
16247,日式
16248,中式
16249,台灣小吃/熱炒店
16251,日式
16252,中式
16253,台灣小吃/熱炒店
16254,中式
16255,中式
16256,日式
16257,日式
16258,台灣小吃/熱炒店
16261,日式
16262,日式
16263,台灣小吃/熱炒店
16264,早午餐
16265,台灣小吃/熱炒店
16266,台灣小吃/熱炒店
16267,台灣小吃/熱炒店
16268,早午餐
16269,咖啡甜點
16271,中式
16273,日式
16275,意式
16276,意式
16277,中式
16279,台灣小吃/熱炒店
16281,素食
16282,台灣小吃/熱炒店
16286,中式
16287,台灣小吃/熱炒店
16288,日式
16289,台灣小吃/熱炒店
16291,日式
16292,日式
16296,日式
16297,日式
16298,日式
16299,咖啡甜點
16303,咖啡甜點
16304,火鍋
16305,咖啡甜點
16307,台灣小吃/熱炒店
16310,咖啡甜點
16311,咖啡甜點
16312,中式
16313,中式
16314,台灣小吃/熱炒店
16315,台灣小吃/熱炒店
16316,早午餐
16317,早午餐
16318,早午餐
16320,早午餐
16322,異國料理
16323,咖啡甜點
16324,早午餐
16325,早午餐
16326,意式
16329,早午餐
16331,中式
16335,台灣小吃/熱炒店
16336,台灣小吃/熱炒店
16337,日式
16339,日式
16340,日式
16341,日式
16343,意式
16344,意式
16345,意式
16348,中式
16349,中式
16351,意式
16352,台灣小吃/熱炒店
16353,早午餐
16354,早午餐
16358,早午餐
16359,中式
16360,早午餐
16361,中式
16364,咖啡甜點
16365,台灣小吃/熱炒店
16366,台灣小吃/熱炒店
16369,中式
16370,中式
16376,台灣小吃/熱炒店
16377,台灣小吃/熱炒店
16378,中式
16379,早午餐
16380,咖啡甜點
16381,火鍋
16382,台灣小吃/熱炒店
16385,中式
16386,異國料理
16389,中式
16390,中式
16391,早午餐
16392,中式
16393,中式
16394,台灣小吃/熱炒店
16395,台灣小吃/熱炒店
16396,日式
16397,韓式
16398,日式
16399,日式
16400,中式
16401,中式
16402,中式
16403,中式
16406,台灣小吃/熱炒店
16407,中式
16409,早午餐
16413,台灣小吃/熱炒店
16416,中式
16417,中式
16418,中式
16419,中式
16420,台灣小吃/熱炒店
16421,早午餐
16422,中式
16425,中式
16426,中式
16428,韓式
16429,日式
16430,中式
16431,咖啡甜點
16434,日式
16435,早午餐
16436,日式
16437,台灣小吃/熱炒店
16438,早午餐
16441,台灣小吃/熱炒店
16442,早午餐
16443,台灣小吃/熱炒店
16444,台灣小吃/熱炒店
16447,異國料理
16448,中式
16453,早午餐
16456,台灣小吃/熱炒店
16457,咖啡甜點
16458,台灣小吃/熱炒店
16460,早午餐
16462,台灣小吃/熱炒店
16463,咖啡甜點
16470,港式
16472,南洋
16473,素食
16474,素食
16476,台灣小吃/熱炒店
16477,咖啡甜點
16478,早午餐
16479,早午餐
16480,早午餐
16483,早午餐
16484,酒吧/餐酒館
16486,咖啡甜點
16487,咖啡甜點
16488,咖啡甜點
16491,咖啡甜點
16492,咖啡甜點
16493,咖啡甜點
16494,咖啡甜點
16495,咖啡甜點
16496,咖啡甜點
16497,咖啡甜點
16499,咖啡甜點
16500,咖啡甜點
16501,咖啡甜點
16502,咖啡甜點
16503,早午餐
16504,咖啡甜點
16505,咖啡甜點
16506,咖啡甜點
16509,早午餐
16511,早午餐
16512,日式
16514,中式
16515,中式
16516,異國料理
16518,台灣小吃/熱炒店
16519,台灣小吃/熱炒店
16520,中式
16521,台灣小吃/熱炒店
16522,酒吧/餐酒館
16523,早午餐
16524,早午餐
16525,早午餐
16526,早午餐
16527,早午餐
16528,早午餐
16529,早午餐
16530,早午餐
16531,早午餐
16532,早午餐
16535,中式
16537,台灣小吃/熱炒店
16539,咖啡甜點
16540,咖啡甜點
16542,咖啡甜點
16544,早午餐
16545,台灣小吃/熱炒店
16546,早午餐
16547,咖啡甜點
16548,咖啡甜點
16549,咖啡甜點
16550,咖啡甜點
16552,咖啡甜點
16553,咖啡甜點
16554,咖啡甜點
16556,台灣小吃/熱炒店
16558,咖啡甜點
16560,咖啡甜點
16561,咖啡甜點
16563,中式
16564,台灣小吃/熱炒店
16565,咖啡甜點
16566,咖啡甜點
16570,咖啡甜點
16573,咖啡甜點
16576,咖啡甜點
16577,咖啡甜點
16580,台灣小吃/熱炒店
16585,早午餐
16586,早午餐
16587,早午餐
16591,早午餐
16595,早午餐
16596,日式
16598,咖啡甜點
16599,咖啡甜點
16600,咖啡甜點
16605,中式
16606,台灣小吃/熱炒店
16607,咖啡甜點
16609,咖啡甜點
16612,中式
16614,中式
16615,台灣小吃/熱炒店
16617,火鍋
16620,火鍋
16621,台灣小吃/熱炒店
16624,燒烤店
16625,台灣小吃/熱炒店
16627,火鍋
16629,早午餐
16632,台灣小吃/熱炒店
16633,中式
16635,日式
16637,台灣小吃/熱炒店
16640,日式
16641,日式
16643,日式
16644,日式
16645,台灣小吃/熱炒店
16646,台灣小吃/熱炒店
16651,異國料理
16653,台灣小吃/熱炒店
16655,日式
16656,中式
16657,台灣小吃/熱炒店
16658,中式
16660,台灣小吃/熱炒店
16662,台灣小吃/熱炒店
16664,中式
16668,台灣小吃/熱炒店
16669,台灣小吃/熱炒店
16670,早午餐
16671,日式
16674,中式
16675,中式
16676,台灣小吃/熱炒店
16679,中式
16680,早午餐
16681,中式
16682,台灣小吃/熱炒店
16683,台灣小吃/熱炒店
16685,中式
16687,台灣小吃/熱炒店
16688,台灣小吃/熱炒店
16689,台灣小吃/熱炒店
16693,台灣小吃/熱炒店
16695,台灣小吃/熱炒店
16696,中式
16699,台灣小吃/熱炒店
16701,早午餐
16702,早午餐
16703,咖啡甜點
16705,早午餐
16706,日式
16708,早午餐
16709,台灣小吃/熱炒店
16711,台灣小吃/熱炒店
16713,南洋
16714,燒烤店
16717,素食
16719,素食
16720,中式
16722,台灣小吃/熱炒店
16723,日式
16725,台灣小吃/熱炒店
16726,火鍋
16727,中式
16728,咖啡甜點
16730,日式
16733,中式
16734,酒吧/餐酒館
16736,台灣小吃/熱炒店
16738,咖啡甜點
16740,咖啡甜點
16741,咖啡甜點
16743,早午餐
16744,早午餐
16745,早午餐
16748,早午餐
16749,咖啡甜點
16751,咖啡甜點
16753,咖啡甜點
16754,日式
16756,早午餐
16760,台灣小吃/熱炒店
16761,火鍋
16762,台灣小吃/熱炒店
16765,中式
16766,早午餐
16767,早午餐
16768,早午餐
16769,早午餐
16770,早午餐
16771,早午餐
16772,咖啡甜點
16773,咖啡甜點
16775,咖啡甜點
16777,咖啡甜點
16778,咖啡甜點
16779,咖啡甜點
16780,咖啡甜點
16781,咖啡甜點
16783,咖啡甜點
16786,咖啡甜點
16787,咖啡甜點
16788,咖啡甜點
16789,咖啡甜點
16790,咖啡甜點
16791,咖啡甜點
16792,咖啡甜點
16793,咖啡甜點
16796,咖啡甜點
16797,日式
16798,早午餐
16799,中式
16800,台灣小吃/熱炒店
16806,早午餐
16811,台灣小吃/熱炒店
16814,台灣小吃/熱炒店
16816,台灣小吃/熱炒店
16821,台灣小吃/熱炒店
16824,台灣小吃/熱炒店
16826,台灣小吃/熱炒店
16827,台灣小吃/熱炒店
16828,台灣小吃/熱炒店
16829,台灣小吃/熱炒店
16833,台灣小吃/熱炒店
16836,台灣小吃/熱炒店
16841,台灣小吃/熱炒店
16842,燒烤店
16843,燒烤店
16844,早午餐
16845,早午餐
16846,台灣小吃/熱炒店
16848,燒烤店
16849,早午餐
16850,台灣小吃/熱炒店
16851,台灣小吃/熱炒店
16855,早午餐
16856,台灣小吃/熱炒店
16858,台灣小吃/熱炒店
16860,台灣小吃/熱炒店
16863,早午餐
16870,早午餐
16871,中式
16872,台灣小吃/熱炒店
16874,台灣小吃/熱炒店
16877,台灣小吃/熱炒店
16885,台灣小吃/熱炒店
16888,台灣小吃/熱炒店
16890,酒吧/餐酒館
16891,台灣小吃/熱炒店
16895,咖啡甜點
16897,早午餐
16903,早午餐
16904,台灣小吃/熱炒店
16905,中式
16909,咖啡甜點
16910,中式
16911,中式
16915,咖啡甜點
16916,台灣小吃/熱炒店
16917,中式
16918,台灣小吃/熱炒店
16919,台灣小吃/熱炒店
16922,咖啡甜點
16923,咖啡甜點
16926,台灣小吃/熱炒店
16927,早午餐
16928,早午餐
16929,台灣小吃/熱炒店
16930,台灣小吃/熱炒店
16932,咖啡甜點
16933,台灣小吃/熱炒店
16935,台灣小吃/熱炒店
16936,日式
16937,燒烤店
16938,早午餐
16939,早午餐
16940,早午餐
16942,早午餐
16944,咖啡甜點
16945,咖啡甜點
16947,早午餐
16949,早午餐
16950,台灣小吃/熱炒店
16953,中式
16954,台灣小吃/熱炒店
16956,台灣小吃/熱炒店
16957,中式
16959,早午餐
16961,火鍋
16962,台灣小吃/熱炒店
16963,台灣小吃/熱炒店
16964,咖啡甜點
16965,咖啡甜點
16966,中式
16969,早午餐
16973,台灣小吃/熱炒店
16975,中式
16976,中式
16977,台灣小吃/熱炒店
16978,火鍋
16980,咖啡甜點
16981,咖啡甜點
16982,異國料理
16983,咖啡甜點
16985,南洋
16986,台灣小吃/熱炒店
16987,台灣小吃/熱炒店
16988,素食
16990,早午餐
16991,咖啡甜點
16993,早午餐
16998,火鍋
16999,火鍋
17000,火鍋
17001,火鍋
17002,中式
17003,中式
17004,日式
17005,台灣小吃/熱炒店
17006,早午餐
17008,日式
17009,日式
17010,日式
17011,日式
17012,酒吧/餐酒館
17018,意式
17019,中式
17021,台灣小吃/熱炒店
17022,咖啡甜點
17023,中式
17024,中式
17025,中式
17026,台灣小吃/熱炒店
17028,中式
17029,早午餐
17032,台灣小吃/熱炒店
17038,早午餐
17040,早午餐
17043,台灣小吃/熱炒店
17044,台灣小吃/熱炒店
17045,火鍋
17046,中式
17050,台灣小吃/熱炒店
17052,中式
17053,咖啡甜點
17059,台灣小吃/熱炒店
17060,異國料理
17061,台灣小吃/熱炒店
17062,台灣小吃/熱炒店
17063,台灣小吃/熱炒店
17066,酒吧/餐酒館
17067,酒吧/餐酒館
17071,咖啡甜點
17072,咖啡甜點
17073,咖啡甜點
17074,咖啡甜點
17075,日式
17077,台灣小吃/熱炒店
17079,台灣小吃/熱炒店
17081,異國料理
17082,早午餐
17083,早午餐
17085,早午餐
17086,咖啡甜點
17087,早午餐
17088,台灣小吃/熱炒店
17090,咖啡甜點
17091,咖啡甜點
17092,咖啡甜點
17093,咖啡甜點
17094,咖啡甜點
17095,台灣小吃/熱炒店
17098,咖啡甜點
17099,台灣小吃/熱炒店
17100,咖啡甜點
17101,咖啡甜點
17103,日式
17104,台灣小吃/熱炒店
17105,日式
17106,中式
17111,早午餐
17113,早午餐
17114,中式
17117,台灣小吃/熱炒店
17119,早午餐
17120,早午餐
17121,日式
17122,中式
17123,異國料理
17129,日式
17130,台灣小吃/熱炒店
17133,燒烤店
17134,異國料理
17136,中式
17143,早午餐
17144,台灣小吃/熱炒店
17145,台灣小吃/熱炒店
17147,日式
17149,南洋
17150,咖啡甜點
17152,早午餐
17153,中式
17155,早午餐
17156,咖啡甜點
17157,咖啡甜點
17159,早午餐
17160,台灣小吃/熱炒店
17162,咖啡甜點
17163,咖啡甜點
17165,咖啡甜點
17168,台灣小吃/熱炒店
17170,台灣小吃/熱炒店
17173,火鍋
17174,火鍋
17176,火鍋
17178,中式
17179,異國料理
17183,台灣小吃/熱炒店
17186,早午餐
17193,咖啡甜點
17195,南洋
17196,早午餐
17201,咖啡甜點
17206,咖啡甜點
17207,中式
17208,日式
17212,日式
17213,台灣小吃/熱炒店
17214,日式
17215,中式
17217,中式
17222,日式
17223,台灣小吃/熱炒店
17224,中式
17226,異國料理
17227,台灣小吃/熱炒店
17228,早午餐
17230,火鍋
17235,早午餐
17236,台灣小吃/熱炒店
17237,咖啡甜點
17238,中式
17239,早午餐
17240,日式
17243,早午餐
17248,台灣小吃/熱炒店
17249,中式
17252,早午餐
17254,美式
17257,中式
17258,燒烤店
17260,咖啡甜點
17265,早午餐
17267,早午餐
17269,早午餐
17271,咖啡甜點
17274,早午餐
17275,早午餐
17276,台灣小吃/熱炒店
17278,台灣小吃/熱炒店
17279,台灣小吃/熱炒店
17281,台灣小吃/熱炒店
17282,早午餐
17283,中式
17284,日式
17286,台灣小吃/熱炒店
17292,中式
17293,中式
17294,台灣小吃/熱炒店
17299,台灣小吃/熱炒店
17301,火鍋
17302,台灣小吃/熱炒店
17303,素食
17304,早午餐
17306,台灣小吃/熱炒店
17307,日式
17308,南洋
17309,日式
17310,南洋
17311,意式
17313,咖啡甜點
17317,美式
17322,酒吧/餐酒館
17323,火鍋
17325,日式
17326,火鍋
17330,日式
17331,台灣小吃/熱炒店
17332,日式
17336,早午餐
17337,咖啡甜點
17340,日式
17343,早午餐
17344,台灣小吃/熱炒店
17346,咖啡甜點
17348,早午餐
17349,早午餐
17350,中式
17352,早午餐
17353,早午餐
17354,日式
17355,日式
17356,素食
17359,咖啡甜點
17360,早午餐
17361,台灣小吃/熱炒店
17362,早午餐
17363,台灣小吃/熱炒店
17364,中式
17365,燒烤店
17366,早午餐
17368,台灣小吃/熱炒店
17370,台灣小吃/熱炒店
17371,咖啡甜點
17373,咖啡甜點
17374,台灣小吃/熱炒店
17375,早午餐
17378,咖啡甜點
17379,台灣小吃/熱炒店
17383,中式
17384,咖啡甜點
17385,咖啡甜點
17387,台灣小吃/熱炒店
17388,台灣小吃/熱炒店
17390,咖啡甜點
17392,中式
17393,台灣小吃/熱炒店
17395,火鍋
17397,咖啡甜點
17398,早午餐
17399,台灣小吃/熱炒店
17400,中式
17402,台灣小吃/熱炒店
17405,台灣小吃/熱炒店
17406,早午餐
17407,咖啡甜點
17408,咖啡甜點
17410,台灣小吃/熱炒店
17411,台灣小吃/熱炒店
17412,早午餐
17414,台灣小吃/熱炒店
17416,咖啡甜點
17420,酒吧/餐酒館
17421,台灣小吃/熱炒店
17422,日式
17424,咖啡甜點
17426,台灣小吃/熱炒店
17427,火鍋
17428,早午餐
17431,中式
17433,台灣小吃/熱炒店
17436,台灣小吃/熱炒店
17437,台灣小吃/熱炒店
17438,台灣小吃/熱炒店
17440,中式
17442,早午餐
17444,早午餐
17446,咖啡甜點
17447,早午餐
17448,咖啡甜點
17452,咖啡甜點
17454,台灣小吃/熱炒店
17458,台灣小吃/熱炒店
17459,早午餐
17460,咖啡甜點
17461,咖啡甜點
17465,台灣小吃/熱炒店
17466,日式
17467,日式
17468,台灣小吃/熱炒店
17469,中式
17470,台灣小吃/熱炒店
17471,早午餐
17472,日式
17474,中式
17476,台灣小吃/熱炒店
17477,台灣小吃/熱炒店
17479,台灣小吃/熱炒店
17484,咖啡甜點
17485,台灣小吃/熱炒店
17486,咖啡甜點
17487,日式
17489,台灣小吃/熱炒店
17490,咖啡甜點
17491,早午餐
17492,台灣小吃/熱炒店
17494,咖啡甜點
17495,台灣小吃/熱炒店
17496,中式
17498,台灣小吃/熱炒店
17500,台灣小吃/熱炒店
17501,台灣小吃/熱炒店
17502,台灣小吃/熱炒店
17504,早午餐
17505,咖啡甜點
17506,咖啡甜點
17507,早午餐
17509,早午餐
17510,台灣小吃/熱炒店
17511,意式
17512,中式
17514,咖啡甜點
17517,台灣小吃/熱炒店
17518,酒吧/餐酒館
17519,咖啡甜點
17520,台灣小吃/熱炒店
17521,燒烤店
17522,台灣小吃/熱炒店
17523,台灣小吃/熱炒店
17525,台灣小吃/熱炒店
17526,台灣小吃/熱炒店
17529,台灣小吃/熱炒店
17531,台灣小吃/熱炒店
17532,咖啡甜點
17535,台灣小吃/熱炒店
17537,南洋
17540,中式
17542,早午餐
17543,咖啡甜點
17545,台灣小吃/熱炒店
17546,台灣小吃/熱炒店
17547,台灣小吃/熱炒店
17548,咖啡甜點
17549,台灣小吃/熱炒店
17552,咖啡甜點
17553,台灣小吃/熱炒店
17555,早午餐
17556,台灣小吃/熱炒店
17559,中式
17560,咖啡甜點
17561,咖啡甜點
17562,咖啡甜點
17563,中式
17564,台灣小吃/熱炒店
17565,中式
17567,中式
17572,日式
17573,台灣小吃/熱炒店
17574,日式
17575,咖啡甜點
17577,早午餐
17578,台灣小吃/熱炒店
17579,意式
17581,台灣小吃/熱炒店
17584,早午餐
17587,早午餐
17592,早午餐
17595,台灣小吃/熱炒店
17597,咖啡甜點
17599,台灣小吃/熱炒店
17600,台灣小吃/熱炒店
17601,中式
17602,早午餐
17603,台灣小吃/熱炒店
17606,台灣小吃/熱炒店
17608,台灣小吃/熱炒店
17610,台灣小吃/熱炒店
17611,台灣小吃/熱炒店
17613,咖啡甜點
17614,早午餐
17615,台灣小吃/熱炒店
17620,咖啡甜點
17621,台灣小吃/熱炒店
17622,台灣小吃/熱炒店
17626,台灣小吃/熱炒店
17628,台灣小吃/熱炒店
17629,咖啡甜點
17631,台灣小吃/熱炒店
17634,酒吧/餐酒館
17635,中式
17636,早午餐
17638,咖啡甜點
17639,台灣小吃/熱炒店
17640,台灣小吃/熱炒店
17641,咖啡甜點
17642,台灣小吃/熱炒店
17644,咖啡甜點
17645,意式
17646,意式
17648,中式
17649,咖啡甜點
17650,日式
17651,酒吧/餐酒館
17652,咖啡甜點
17653,咖啡甜點
17654,咖啡甜點
17657,台灣小吃/熱炒店
17658,台灣小吃/熱炒店
17659,台灣小吃/熱炒店
17660,台灣小吃/熱炒店
17663,咖啡甜點
17664,台灣小吃/熱炒店
17666,台灣小吃/熱炒店
17667,中式
17669,中式
17670,台灣小吃/熱炒店
17671,台灣小吃/熱炒店
17672,中式
17676,中式
17678,台灣小吃/熱炒店
17682,咖啡甜點
17686,中式
17688,火鍋
17693,咖啡甜點
17694,早午餐
17695,台灣小吃/熱炒店
17696,台灣小吃/熱炒店
17698,咖啡甜點
17699,咖啡甜點
17700,台灣小吃/熱炒店
17701,台灣小吃/熱炒店
17702,日式
17703,台灣小吃/熱炒店
17704,台灣小吃/熱炒店
17705,火鍋
17707,台灣小吃/熱炒店
17709,咖啡甜點
17710,台灣小吃/熱炒店
17712,台灣小吃/熱炒店
17713,早午餐
17715,異國料理
17716,中式
17717,酒吧/餐酒館
17718,中式
17719,台灣小吃/熱炒店
17721,早午餐
17724,台灣小吃/熱炒店
17726,台灣小吃/熱炒店
17727,台灣小吃/熱炒店
17729,台灣小吃/熱炒店
17730,咖啡甜點
17731,中式
17735,台灣小吃/熱炒店
17736,中式
17739,台灣小吃/熱炒店
17740,燒烤店
17741,中式
17742,早午餐
17744,台灣小吃/熱炒店
17745,咖啡甜點
17746,台灣小吃/熱炒店
17747,早午餐
17748,咖啡甜點
17751,酒吧/餐酒館
17752,咖啡甜點
17754,異國料理
17756,台灣小吃/熱炒店
17758,咖啡甜點
17759,台灣小吃/熱炒店
17760,咖啡甜點
17761,台灣小吃/熱炒店
17763,台灣小吃/熱炒店
17764,台灣小吃/熱炒店
17765,台灣小吃/熱炒店
17767,咖啡甜點
17768,台灣小吃/熱炒店
17769,台灣小吃/熱炒店
17771,咖啡甜點
17772,台灣小吃/熱炒店
17774,台灣小吃/熱炒店
17775,咖啡甜點
17779,台灣小吃/熱炒店
17780,咖啡甜點
17783,咖啡甜點
17785,台灣小吃/熱炒店
17786,台灣小吃/熱炒店
17788,日式
17789,台灣小吃/熱炒店
17790,日式
17793,咖啡甜點
17794,早午餐
17795,早午餐
17796,咖啡甜點
17797,早午餐
17799,台灣小吃/熱炒店
17802,中式
17805,咖啡甜點
17806,中式
17808,台灣小吃/熱炒店
17809,台灣小吃/熱炒店
17810,早午餐
17813,咖啡甜點
17814,中式
17815,咖啡甜點
17816,意式
17818,咖啡甜點
17819,咖啡甜點
17820,早午餐
17821,早午餐
17823,早午餐
17824,咖啡甜點
17825,早午餐
17826,咖啡甜點
17827,中式
17829,日式
17832,咖啡甜點
17834,咖啡甜點
17835,火鍋
17836,咖啡甜點
17837,早午餐
17840,咖啡甜點
17841,台灣小吃/熱炒店
17842,中式
17843,咖啡甜點
17846,台灣小吃/熱炒店
17848,台灣小吃/熱炒店
17849,港式
17850,咖啡甜點
17851,咖啡甜點
17852,台灣小吃/熱炒店
17855,咖啡甜點
17856,咖啡甜點
17858,早午餐
17859,台灣小吃/熱炒店
17860,台灣小吃/熱炒店
17861,早午餐
17864,台灣小吃/熱炒店
17865,台灣小吃/熱炒店
17866,咖啡甜點
17868,台灣小吃/熱炒店
17872,早午餐
17873,早午餐
17875,咖啡甜點
17878,中式
17881,早午餐
17882,咖啡甜點
17883,咖啡甜點
17884,早午餐
17886,台灣小吃/熱炒店
17888,咖啡甜點
17891,咖啡甜點
17892,燒烤店
17895,早午餐
17897,咖啡甜點
17900,早午餐
17901,咖啡甜點
17902,火鍋
17903,台灣小吃/熱炒店
17907,台灣小吃/熱炒店
17910,台灣小吃/熱炒店
17912,咖啡甜點
17913,咖啡甜點
17914,早午餐
17915,咖啡甜點
17917,台灣小吃/熱炒店
17918,中式
17919,咖啡甜點
17925,咖啡甜點
17926,台灣小吃/熱炒店
17927,咖啡甜點
17928,早午餐
17930,咖啡甜點
17932,早午餐
17933,早午餐
17934,早午餐
17935,咖啡甜點
17937,火鍋
17939,台灣小吃/熱炒店
17940,中式
17943,台灣小吃/熱炒店
17944,火鍋
17945,台灣小吃/熱炒店
17947,早午餐
17950,台灣小吃/熱炒店
17951,中式
17952,咖啡甜點
17953,早午餐
17955,早午餐
17957,咖啡甜點
17958,台灣小吃/熱炒店
17959,中式
17960,台灣小吃/熱炒店
17962,南洋
17963,異國料理
17964,咖啡甜點
17966,台灣小吃/熱炒店
17967,早午餐
17969,台灣小吃/熱炒店
17970,日式
17972,台灣小吃/熱炒店
17973,咖啡甜點
17975,台灣小吃/熱炒店
17977,台灣小吃/熱炒店
17979,日式
17980,台灣小吃/熱炒店
17981,美式
17982,中式
17983,台灣小吃/熱炒店
17984,酒吧/餐酒館
17986,咖啡甜點
17987,台灣小吃/熱炒店
17988,咖啡甜點
17989,意式
17990,台灣小吃/熱炒店
17993,日式
17994,台灣小吃/熱炒店
17997,咖啡甜點
17998,台灣小吃/熱炒店
17999,早午餐
18001,咖啡甜點
18002,意式
18005,台灣小吃/熱炒店
18008,早午餐
18009,咖啡甜點
18011,台灣小吃/熱炒店
18012,台灣小吃/熱炒店
18013,台灣小吃/熱炒店
18014,咖啡甜點
18015,台灣小吃/熱炒店
18016,日式
18017,中式
18021,咖啡甜點
18022,早午餐
18024,早午餐
18026,咖啡甜點
18028,台灣小吃/熱炒店
18029,日式
18031,咖啡甜點
18032,早午餐
18033,早午餐
18034,咖啡甜點
18035,台灣小吃/熱炒店
18040,台灣小吃/熱炒店
18042,台灣小吃/熱炒店
18043,台灣小吃/熱炒店
18045,早午餐
18047,台灣小吃/熱炒店
18049,台灣小吃/熱炒店
18052,台灣小吃/熱炒店
18054,台灣小吃/熱炒店
18055,早午餐
18056,台灣小吃/熱炒店
18058,早午餐
18059,台灣小吃/熱炒店
18060,咖啡甜點
18062,咖啡甜點
18064,咖啡甜點
18066,咖啡甜點
18068,台灣小吃/熱炒店
18070,台灣小吃/熱炒店
18073,中式
18077,燒烤店
18078,早午餐
18081,台灣小吃/熱炒店
18082,中式
18083,台灣小吃/熱炒店
18085,咖啡甜點
18087,中式
18088,咖啡甜點
18089,台灣小吃/熱炒店
18090,早午餐
18091,中式
18094,酒吧/餐酒館
18095,台灣小吃/熱炒店
18096,中式
18097,早午餐
18100,台灣小吃/熱炒店
18101,中式
18102,台灣小吃/熱炒店
18103,台灣小吃/熱炒店
18105,台灣小吃/熱炒店
18106,台灣小吃/熱炒店
18108,中式
18109,日式
18111,台灣小吃/熱炒店
18112,早午餐
18114,台灣小吃/熱炒店
18116,咖啡甜點
18117,早午餐
18119,台灣小吃/熱炒店
18120,早午餐
18123,咖啡甜點
18124,咖啡甜點
18125,中式
18126,咖啡甜點
18127,早午餐
18129,咖啡甜點
18132,中式
18133,燒烤店
18134,意式
18136,台灣小吃/熱炒店
18137,咖啡甜點
18138,台灣小吃/熱炒店
18140,台灣小吃/熱炒店
18141,台灣小吃/熱炒店
18142,台灣小吃/熱炒店
18143,咖啡甜點
18148,台灣小吃/熱炒店
18149,台灣小吃/熱炒店
18151,咖啡甜點
18156,咖啡甜點
18158,台灣小吃/熱炒店
18159,早午餐
18160,中式
18161,台灣小吃/熱炒店
18163,台灣小吃/熱炒店
18164,日式
18165,中式
18167,咖啡甜點
18169,咖啡甜點
